B|0|17197|20150302|30330|2015-02-23 06:00:01|2015-03-02 06:00:01.000|20150202
H|317601|P||19960118|19960215|13709||||AGR|ANX||0.00|0.00|0.00|0.00|0.00|N|||N|||||||N|||0|0.00|0.00|0.00||0.000000|0|0|0|||0.000000||||||||||||||||0|0|0.00|0.00|0.00||
I|317601|1|I|||CITY OF AURORA||||||||||LGCYNSRCH1
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||28||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||29||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||3||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||30||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||31||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||32||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||33||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||34||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||35||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||36||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||37||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||38||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||39||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||4||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||40||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||41||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||42||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||43||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||44||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||5||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||6||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||7||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||8||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||101||||||||9||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||1||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||10||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||11||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||12||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||13||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||14||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||15||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||16||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||17||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||18||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||19||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||2||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||20||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||21||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||22||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||23||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||24||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||25||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||26||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||27||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||28||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||29||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||3||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||30||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||31||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||32||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||33||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||34||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||35||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||36||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||37||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||38||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||39||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||4||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||40||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||5||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||6||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||7||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||8||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||102||||||||9||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||1||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||10||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||11||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||12||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||13||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||14||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||15||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||16||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||17||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||18||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||19||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||2||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||20||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||21||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||22||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||23||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||24||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||25||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||26||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||27||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||28||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||3||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||4||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||5||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||6||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||7||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||8||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||103||||||||9||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||1||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||10||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||11||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||11||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||11||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||11||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||11||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||11||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||12||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||13||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||13||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||13||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||13||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||13||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||13||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||14||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||15||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||15||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||15||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||15||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||15||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||15||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||16||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||17||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||17||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||17||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||17||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||17||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||17||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||18||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||20||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||20||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||20||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||20||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||20||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||20||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||21||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||23||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||23||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||23||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||23||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||23||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||23||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||24||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||26||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||26||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||26||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||26||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||26||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||26||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||26||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||27||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||27||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||27||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||27||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||27||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||27||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||28||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||29||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||29||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||29||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||29||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||29||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||29||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||3||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||30||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||31||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||31||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||31||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||31||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||32||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||33||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||33||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||33||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||33||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||33||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||33||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||34||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||35||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||35||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||35||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||35||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||35||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||35||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||36||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||37||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||37||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||37||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||37||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||37||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||37||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||38||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||39||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||39||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||39||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||39||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||4||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||40||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||41||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||41||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||41||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||41||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||41||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||41||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||42||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||43||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||43||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||43||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||43||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||43||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||43||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||44||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||45||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||46||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||46||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||46||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||46||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||46||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||46||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||47||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||48||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||48||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||48||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||48||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||48||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||48||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||49||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||50||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||50||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||50||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||50||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||50||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||50||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||51||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||53||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||53||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||53||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||53||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||53||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||53||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||54||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||54||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||54||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||54||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||54||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||54||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||55||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||56||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||56||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||56||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||56||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||57||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||58||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||58||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||58||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||58||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||58||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||58||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||59||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||6||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||60||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||60||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||60||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||60||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||61||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||62||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||62||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||62||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||62||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||63||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||79||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||79||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||79||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||79||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||80||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||81||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||81||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||81||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||81||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||82||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||83||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||83||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||83||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||83||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||83||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||83||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||84||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||84||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||84||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||84||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||84||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||84||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||85||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||86||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||86||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||86||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||86||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||86||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||86||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||||||87||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||88||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||88||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||88||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||88||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||88||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||88||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||89||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||89||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||89||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||89||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||89||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||89||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1001||||9||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1002||||9||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1003||||9||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1004||||9||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1005||||9||||||||
L|317601|PIN||1|||||0||||||||||1||||||0||||||5||104||||1006||||9||||||||
